"Correlation","EOI","model","ROI"
0.600298871883236,"RC","gpt2",0
0.508439528128106,"RC","nosurp",0
0.450102005167296,"RC","lstm",0
0.46821829114796,"RC","gpt2",0
0.456610387917429,"RC","nosurp",0
0.484063596774891,"RC","lstm",0
0.469706547508232,"RC","gpt2",0
0.388163779267816,"RC","nosurp",0
0.464615184921734,"RC","lstm",0
0.474571987735822,"RC","gpt2",0
0.365667439438365,"RC","nosurp",0
0.631297143339508,"RC","lstm",0
0.601123637249653,"RC","gpt2",0
0.547253256053778,"RC","nosurp",0
0.55324330007578,"RC","lstm",0
0.5594934300123,"RC","gpt2",0
0.475246086263728,"RC","nosurp",0
0.446036364636447,"RC","lstm",0
0.421750244684659,"RC","gpt2",0
0.422714698762399,"RC","nosurp",0
0.437950703042687,"RC","lstm",0
0.44049986436345,"RC","gpt2",0
0.342383030940215,"RC","nosurp",0
0.510686024754472,"RC","lstm",0
0.468261207393969,"RC","gpt2",0
0.341911328401829,"RC","nosurp",0
0.485786974186322,"RC","lstm",0
0.49703766072493,"RC","gpt2",0
0.421371292919612,"RC","nosurp",0
0.350761689444616,"RC","lstm",0
0.355888018532923,"RC","gpt2",0
0.240032352194551,"RC","nosurp",0
0.495176316396356,"RC","lstm",0
0.476770436287116,"RC","gpt2",0
0.486667677266081,"RC","nosurp",0
0.494644324872596,"RC","lstm",0
0.513682713656315,"RC","gpt2",0
0.429142046245901,"RC","nosurp",0
0.470659796268743,"RC","lstm",0
0.475111703006108,"RC","gpt2",0
0.315891846923617,"RC","nosurp",0
0.57299861430252,"RC","lstm",0
0.56640632908832,"RC","gpt2",0
0.486616626885542,"RC","nosurp",0
0.503639907389444,"RC","lstm",0
0.473696015675475,"RC","gpt2",0
0.433154654289301,"RC","nosurp",0
0.566641572415377,"RC","lstm",0
0.566282006914981,"RC","gpt2",0
0.495242958373736,"RC","nosurp",0
0.556270537397905,"RC","lstm",0
0.519834681574699,"RC","gpt2",0
0.475719602668317,"RC","nosurp",0
0.507231702307092,"RC","lstm",0
0.512924696135131,"RC","gpt2",0
0.446557491453578,"RC","nosurp",0
0.539497276362997,"RC","lstm",0
0.524314297506239,"RC","gpt2",0
0.363423658233735,"RC","nosurp",0
0.427404172503325,"RC","lstm",0
0.420542357938636,"RC","gpt2",0
0.421361401722796,"RC","nosurp",0
0.58412538444061,"RC","lstm",0
0.589705594774849,"RC","gpt2",0
0.489889872041353,"RC","nosurp",0
0.567772142401218,"RC","lstm",0
0.573803437676305,"RC","gpt2",0
0.529709038800524,"RC","nosurp",0
0.567303684236807,"RC","lstm",0
0.57369247115962,"RC","gpt2",0
0.532335063874505,"RC","nosurp",0
0.484725738901151,"RC","lstm",0
0.456264388050626,"RC","gpt2",0
0.426139631544581,"RC","nosurp",0
0.577140351532672,"RC","lstm",0
0.528682340948832,"RC","gpt2",0
0.483933909057757,"RC","nosurp",0
0.470520852288529,"RC","lstm",0
0.458032207972153,"RC","gpt2",0
0.414358395529838,"RC","nosurp",0
0.590728945181251,"RC","lstm",0
0.58979305573275,"RC","gpt2",0
0.47275975806725,"RC","nosurp",0
0.600658290183371,"RC","lstm",0
0.57405567032824,"RC","gpt2",0
0.41561432117883,"RC","nosurp",0
0.637718921950649,"RC","lstm",0
0.660548892685189,"RC","gpt2",0
0.606959151718939,"RC","nosurp",0
0.608373037479564,"RC","lstm",0
0.635406904526563,"RC","gpt2",0
0.562891082801953,"RC","nosurp",0
0.515425643154809,"RC","lstm",0
0.495898865027876,"RC","gpt2",0
0.438553807499156,"RC","nosurp",0
0.507443473822631,"RC","lstm",0
0.51056259093762,"RC","gpt2",0
0.357972812484444,"RC","nosurp",0
0.614610403072857,"RC","lstm",0
0.630169326663697,"RC","gpt2",0
0.597649702989065,"RC","nosurp",0
0.476477663510827,"RC","lstm",0
0.498013964006379,"RC","gpt2",0
0.395107145068015,"RC","nosurp",0
0.567534190735985,"RC","lstm",0
0.577743416622873,"RC","gpt2",0
0.520841951870213,"RC","nosurp",0
0.566146867816877,"RC","lstm",0
0.54733862225984,"RC","gpt2",0
0.501263302699517,"RC","nosurp",0
0.558192491294766,"RC","lstm",0
0.533626662465223,"RC","gpt2",0
0.475153404167361,"RC","nosurp",0
0.447981561768472,"RC","lstm",0
0.431073221643358,"RC","gpt2",0
0.387430628420426,"RC","nosurp",0
0.515693793021339,"RC","lstm",0
0.500672596329437,"RC","gpt2",0
0.369283351925923,"RC","nosurp",0
0.523095961440234,"RC","lstm",0
0.508588445937626,"RC","gpt2",0
0.4790191156337,"RC","nosurp",0
0.58331552209186,"RC","lstm",0
0.558203197817569,"RC","gpt2",0
